name,age,gender,country,state,city,parent_occupation,earning_class,level_of_student,level_of_course,course_name,time_spent_per_day,material_name,material_level,iq_of_student,assessment_score,promoted_or_skipped
Student_4355,6,Female,India,Karnataka,Bangalore,Business,Low,Beginner,Advanced,Python,2.71,Tutor,Easy,99,76,Promoted
Student_4356,13,Male,India,Delhi,Dwarka,Engineer,Low,Intermediate,Basic,SQL,5.2,PDF,Hard,99,85,Promoted
Student_4357,9,Female,India,Delhi,Karol Bagh,Teacher,High,Advanced,Intermediate,JavaScript,5.06,College,Medium,100,79,Promoted
Student_4358,13,Female,India,West Bengal,Howrah,Engineer,Middle,Advanced,Intermediate,Python,6.81,College,Easy,139,100,Promoted
Student_4359,11,Male,India,Karnataka,Bangalore,Engineer,Middle,Advanced,Advanced,Python,5.55,College,Hard,87,83,Promoted
Student_4360,16,Male,India,Karnataka,Hubli,Other,Low,Intermediate,Intermediate,Java,3.57,Tutor,Hard,159,91,Promoted
Student_4361,12,Female,India,Delhi,Karol Bagh,Other,High,Intermediate,Intermediate,Python,6.49,PDF,Medium,139,99,Promoted
Student_4362,13,Male,India,Maharashtra,Pune,Business,High,Advanced,Advanced,SQL,5.06,PDF,Hard,149,100,Promoted
Student_4363,10,Male,India,Maharashtra,Mumbai,Doctor,High,Beginner,Intermediate,Python,2.91,PDF,Medium,114,84,Promoted
Student_4364,13,Male,India,Tamil Nadu,Coimbatore,Government Job,Middle,Beginner,Advanced,JavaScript,5.3,Tutor,Hard,154,100,Promoted
Student_4365,12,Male,India,West Bengal,Kolkata,Teacher,High,Intermediate,Intermediate,SQL,5.93,Online Learning,Easy,135,93,Promoted
Student_4366,15,Female,India,Tamil Nadu,Madurai,Government Job,High,Advanced,Basic,Java,4.18,PDF,Easy,138,99,Promoted
Student_4367,7,Female,India,West Bengal,Kolkata,Government Job,High,Intermediate,Advanced,C++,5.12,Tutor,Medium,156,100,Promoted
Student_4368,16,Male,India,Tamil Nadu,Madurai,Business,High,Intermediate,Intermediate,SQL,4.35,Book,Hard,87,78,Promoted
Student_4369,16,Male,India,Maharashtra,Pune,Teacher,Low,Intermediate,Basic,C++,3.15,Online Learning,Hard,143,93,Promoted
Student_4370,10,Male,India,Maharashtra,Pune,Engineer,Middle,Beginner,Advanced,Python,5.33,PDF,Easy,146,100,Promoted
Student_4371,11,Female,India,Tamil Nadu,Madurai,Business,High,Beginner,Intermediate,JavaScript,5.33,College,Medium,137,93,Promoted
Student_4372,6,Female,India,West Bengal,Kolkata,Engineer,High,Beginner,Basic,Python,2.43,College,Easy,144,85,Promoted
Student_4373,10,Female,India,Delhi,Karol Bagh,Government Job,Low,Advanced,Advanced,JavaScript,4.66,Online Learning,Hard,131,100,Promoted
Student_4374,10,Male,India,West Bengal,Durgapur,Engineer,Low,Beginner,Basic,C++,3.65,Tutor,Easy,99,82,Promoted
Student_4375,8,Female,India,West Bengal,Howrah,Business,Low,Intermediate,Intermediate,Python,4.75,College,Medium,104,90,Promoted
Student_4376,17,Male,India,Karnataka,Mysore,Government Job,Low,Advanced,Basic,JavaScript,4.38,Tutor,Easy,120,93,Promoted
Student_4377,16,Male,India,Delhi,Dwarka,Doctor,Low,Beginner,Intermediate,JavaScript,4.76,Tutor,Medium,86,70,Skipped
Student_4378,16,Male,India,Maharashtra,Nagpur,Doctor,High,Intermediate,Advanced,Python,2.19,PDF,Hard,122,82,Promoted
Student_4379,7,Female,India,Delhi,New Delhi,Engineer,High,Intermediate,Advanced,JavaScript,1.29,College,Easy,111,86,Promoted
Student_4380,14,Female,India,Tamil Nadu,Chennai,Other,Low,Advanced,Advanced,C++,1.44,Tutor,Hard,157,93,Promoted
Student_4381,11,Female,India,Delhi,New Delhi,Other,Middle,Advanced,Advanced,Python,3.68,Book,Hard,93,76,Promoted
Student_4382,6,Female,India,Tamil Nadu,Coimbatore,Teacher,High,Advanced,Basic,C++,6.76,Book,Medium,133,100,Promoted
Student_4383,14,Female,India,West Bengal,Howrah,Business,Middle,Advanced,Intermediate,SQL,5.51,Book,Medium,135,96,Promoted
Student_4384,8,Female,India,Delhi,Dwarka,Business,Low,Beginner,Intermediate,JavaScript,3.43,College,Easy,81,73,Skipped
Student_4385,12,Female,India,Delhi,Karol Bagh,Business,Low,Advanced,Advanced,SQL,3.07,PDF,Easy,92,73,Skipped
Student_4386,17,Female,India,Tamil Nadu,Chennai,Teacher,Low,Beginner,Intermediate,JavaScript,2.99,College,Easy,138,89,Promoted
Student_4387,14,Male,India,Karnataka,Hubli,Doctor,High,Beginner,Intermediate,Java,6.61,Online Learning,Medium,159,100,Promoted
Student_4388,9,Male,India,Karnataka,Bangalore,Engineer,Middle,Intermediate,Intermediate,SQL,5.63,Online Learning,Easy,90,85,Promoted
Student_4389,11,Female,India,Tamil Nadu,Coimbatore,Business,Middle,Advanced,Advanced,Python,5.65,Online Learning,Easy,110,86,Promoted
Student_4390,13,Male,India,Maharashtra,Mumbai,Government Job,Middle,Beginner,Advanced,C++,2.67,PDF,Hard,104,75,Promoted
Student_4391,12,Male,India,West Bengal,Durgapur,Other,High,Intermediate,Basic,Java,3.4,College,Hard,102,75,Promoted
Student_4392,9,Female,India,Delhi,Dwarka,Engineer,Low,Beginner,Advanced,Python,5.49,Online Learning,Hard,141,100,Promoted
Student_4393,6,Male,India,West Bengal,Howrah,Government Job,Low,Beginner,Basic,Python,3.37,Book,Hard,101,86,Promoted
Student_4394,6,Female,India,West Bengal,Howrah,Other,Low,Advanced,Intermediate,JavaScript,3.55,Online Learning,Easy,129,83,Promoted
Student_4395,17,Female,India,West Bengal,Howrah,Business,High,Intermediate,Intermediate,C++,2.67,College,Easy,119,86,Promoted
Student_4396,10,Male,India,Karnataka,Mysore,Engineer,High,Beginner,Basic,C++,3.17,Tutor,Hard,94,85,Promoted
Student_4397,13,Female,India,West Bengal,Howrah,Engineer,Middle,Beginner,Basic,Java,4.91,College,Hard,109,89,Promoted
Student_4398,13,Female,India,West Bengal,Durgapur,Engineer,High,Advanced,Advanced,Python,4.86,Online Learning,Medium,93,85,Promoted
Student_4399,11,Male,India,Maharashtra,Nagpur,Business,High,Intermediate,Intermediate,Java,6,PDF,Medium,145,94,Promoted
Student_4400,11,Male,India,Delhi,New Delhi,Engineer,Middle,Beginner,Advanced,JavaScript,5.43,Online Learning,Easy,157,98,Promoted
Student_4401,9,Female,India,Karnataka,Mysore,Business,Middle,Advanced,Advanced,JavaScript,5.12,College,Medium,100,89,Promoted
Student_4402,16,Male,India,Tamil Nadu,Madurai,Other,High,Advanced,Basic,Java,4.38,College,Easy,125,94,Promoted
Student_4403,15,Female,India,Delhi,Dwarka,Other,High,Advanced,Advanced,Java,5.04,Tutor,Easy,145,100,Promoted
Student_4404,7,Male,India,Maharashtra,Nagpur,Government Job,Low,Intermediate,Intermediate,JavaScript,3.71,College,Medium,114,84,Promoted
Student_4405,13,Female,India,West Bengal,Durgapur,Teacher,Middle,Intermediate,Intermediate,Java,4.67,Online Learning,Hard,150,100,Promoted
Student_4406,17,Female,India,Karnataka,Mysore,Government Job,High,Intermediate,Basic,C++,4.85,PDF,Medium,116,87,Promoted
Student_4407,6,Male,India,Karnataka,Mysore,Other,High,Beginner,Advanced,SQL,4.46,College,Easy,100,90,Promoted
Student_4408,13,Female,India,West Bengal,Durgapur,Engineer,Middle,Intermediate,Intermediate,Python,3.9,College,Easy,125,94,Promoted
Student_4409,14,Female,India,Delhi,Dwarka,Government Job,Middle,Intermediate,Basic,SQL,2.26,Tutor,Hard,127,84,Promoted
Student_4410,10,Female,India,Karnataka,Mysore,Teacher,High,Advanced,Basic,JavaScript,5.86,Online Learning,Medium,159,100,Promoted
Student_4411,12,Female,India,Tamil Nadu,Coimbatore,Engineer,Low,Advanced,Basic,JavaScript,3.24,PDF,Easy,88,78,Promoted
Student_4412,10,Female,India,Maharashtra,Nagpur,Engineer,Low,Beginner,Basic,SQL,3.91,Online Learning,Easy,105,82,Promoted
Student_4413,6,Male,India,West Bengal,Durgapur,Doctor,Middle,Advanced,Advanced,Python,3.95,Book,Hard,113,94,Promoted
Student_4414,12,Female,India,Delhi,New Delhi,Doctor,Middle,Beginner,Advanced,C++,4.26,Tutor,Medium,117,94,Promoted
Student_4415,8,Female,India,Karnataka,Hubli,Other,Middle,Beginner,Intermediate,SQL,3.14,Tutor,Easy,147,93,Promoted
Student_4416,8,Female,India,Karnataka,Bangalore,Teacher,Low,Advanced,Intermediate,Python,3.57,Tutor,Medium,155,100,Promoted
Student_4417,9,Male,India,Karnataka,Mysore,Government Job,High,Intermediate,Intermediate,SQL,4.93,College,Hard,138,94,Promoted
Student_4418,10,Female,India,Maharashtra,Mumbai,Other,Low,Beginner,Intermediate,JavaScript,6.27,PDF,Easy,146,100,Promoted
Student_4419,16,Male,India,Delhi,Dwarka,Doctor,Middle,Beginner,Basic,JavaScript,3.9,Online Learning,Hard,89,80,Promoted
Student_4420,17,Female,India,Karnataka,Mysore,Doctor,Middle,Advanced,Advanced,Java,3.69,PDF,Easy,91,69,Skipped
Student_4421,17,Female,India,West Bengal,Kolkata,Business,Middle,Beginner,Intermediate,C++,8.3,PDF,Hard,110,100,Promoted
Student_4422,7,Female,India,Delhi,Dwarka,Doctor,Low,Advanced,Advanced,Java,6.07,PDF,Easy,141,100,Promoted
Student_4423,9,Male,India,Delhi,Karol Bagh,Other,High,Beginner,Intermediate,Java,4.42,Book,Hard,132,96,Promoted
Student_4424,16,Female,India,Tamil Nadu,Chennai,Engineer,High,Advanced,Basic,C++,4.71,PDF,Medium,112,79,Promoted
Student_4425,16,Male,India,Tamil Nadu,Chennai,Other,Middle,Beginner,Intermediate,C++,4.87,Online Learning,Hard,130,86,Promoted
Student_4426,13,Female,India,West Bengal,Kolkata,Other,Middle,Beginner,Advanced,JavaScript,5.41,Tutor,Hard,121,86,Promoted
Student_4427,9,Female,India,Delhi,Dwarka,Engineer,Low,Advanced,Intermediate,JavaScript,3.09,Online Learning,Hard,88,80,Promoted
Student_4428,11,Female,India,Karnataka,Bangalore,Business,High,Advanced,Intermediate,Java,5.52,PDF,Hard,103,89,Promoted
Student_4429,11,Male,India,West Bengal,Howrah,Other,Low,Intermediate,Advanced,SQL,3.26,Tutor,Medium,112,85,Promoted
Student_4430,7,Male,India,Delhi,New Delhi,Business,High,Beginner,Advanced,SQL,5.76,Book,Hard,89,91,Promoted
Student_4431,12,Male,India,Karnataka,Hubli,Teacher,Middle,Beginner,Intermediate,SQL,5.79,Online Learning,Hard,135,93,Promoted
Student_4432,9,Male,India,Karnataka,Mysore,Engineer,Middle,Intermediate,Intermediate,C++,3.1,Tutor,Medium,135,95,Promoted
Student_4433,13,Female,India,Delhi,New Delhi,Business,High,Beginner,Intermediate,Python,5.05,Online Learning,Medium,116,96,Promoted
Student_4434,11,Male,India,Tamil Nadu,Coimbatore,Teacher,Low,Advanced,Basic,SQL,5.12,Book,Easy,105,88,Promoted
Student_4435,15,Male,India,Tamil Nadu,Coimbatore,Other,High,Advanced,Basic,JavaScript,4.3,Book,Hard,118,91,Promoted
Student_4436,12,Female,India,Karnataka,Hubli,Other,Low,Intermediate,Intermediate,Python,1.13,College,Medium,85,78,Promoted
Student_4437,11,Female,India,Maharashtra,Mumbai,Other,Middle,Beginner,Basic,C++,4.05,College,Easy,131,99,Promoted
Student_4438,15,Male,India,Karnataka,Bangalore,Teacher,High,Intermediate,Intermediate,C++,4.2,PDF,Easy,148,96,Promoted
Student_4439,10,Female,India,Tamil Nadu,Chennai,Teacher,Middle,Beginner,Intermediate,JavaScript,5.32,Online Learning,Easy,147,100,Promoted
Student_4440,13,Female,India,Maharashtra,Nagpur,Engineer,Low,Advanced,Basic,Java,3.18,Book,Easy,154,100,Promoted
Student_4441,17,Female,India,Delhi,Dwarka,Engineer,Low,Intermediate,Basic,Python,4.97,Tutor,Medium,85,85,Promoted
Student_4442,7,Female,India,Maharashtra,Nagpur,Other,Middle,Intermediate,Intermediate,C++,3.06,Book,Easy,115,91,Promoted
Student_4443,14,Male,India,Karnataka,Mysore,Government Job,Middle,Beginner,Advanced,SQL,4.64,College,Hard,89,78,Promoted
Student_4444,14,Male,India,Karnataka,Mysore,Government Job,High,Intermediate,Advanced,SQL,3.84,Tutor,Easy,153,100,Promoted
Student_4445,17,Male,India,Tamil Nadu,Coimbatore,Teacher,Low,Advanced,Intermediate,C++,4.02,Book,Medium,137,95,Promoted
Student_4446,15,Male,India,Maharashtra,Nagpur,Teacher,Middle,Intermediate,Intermediate,C++,5.1,Online Learning,Medium,123,86,Promoted
Student_4447,12,Female,India,Karnataka,Mysore,Other,Middle,Advanced,Intermediate,C++,5.1,Book,Hard,89,83,Promoted
Student_4448,16,Male,India,Tamil Nadu,Coimbatore,Engineer,Middle,Advanced,Basic,C++,5.73,College,Hard,91,84,Promoted
Student_4449,12,Male,India,Tamil Nadu,Coimbatore,Teacher,High,Advanced,Intermediate,SQL,4.15,Tutor,Hard,130,92,Promoted
Student_4450,16,Male,India,Delhi,Karol Bagh,Business,Middle,Beginner,Advanced,SQL,5.96,PDF,Hard,131,100,Promoted
Student_4451,6,Female,India,Tamil Nadu,Chennai,Other,Low,Advanced,Intermediate,Python,6.09,PDF,Hard,110,84,Promoted
Student_4452,12,Male,India,Tamil Nadu,Madurai,Government Job,Middle,Beginner,Intermediate,SQL,3.3,Tutor,Medium,85,75,Promoted
Student_4453,6,Male,India,West Bengal,Durgapur,Business,Middle,Advanced,Intermediate,C++,3.02,Book,Hard,86,74,Skipped
Student_4454,11,Male,India,Delhi,Karol Bagh,Business,Low,Advanced,Basic,JavaScript,4.19,Tutor,Hard,144,100,Promoted
Student_4455,6,Female,India,Tamil Nadu,Madurai,Teacher,Low,Beginner,Advanced,Python,3.96,College,Easy,102,89,Promoted
Student_4456,8,Male,India,Karnataka,Mysore,Teacher,High,Beginner,Advanced,Python,4.84,College,Easy,83,76,Promoted
Student_4457,12,Female,India,Tamil Nadu,Chennai,Teacher,Low,Advanced,Intermediate,Java,5.06,College,Easy,116,93,Promoted
Student_4458,8,Female,India,Maharashtra,Nagpur,Teacher,Middle,Beginner,Advanced,JavaScript,5.39,Online Learning,Medium,141,100,Promoted
Student_4459,9,Male,India,Maharashtra,Pune,Other,Middle,Beginner,Basic,SQL,3.91,College,Hard,150,97,Promoted
Student_4460,10,Male,India,Karnataka,Bangalore,Government Job,High,Intermediate,Advanced,Python,4.61,PDF,Easy,139,100,Promoted
Student_4461,7,Female,India,Delhi,Dwarka,Doctor,High,Advanced,Intermediate,Java,5.17,Tutor,Medium,157,93,Promoted
Student_4462,8,Male,India,West Bengal,Durgapur,Engineer,Low,Advanced,Basic,SQL,6.74,Online Learning,Hard,88,85,Promoted
Student_4463,15,Male,India,Delhi,Karol Bagh,Doctor,High,Intermediate,Basic,Python,4.71,Book,Medium,86,71,Skipped
Student_4464,6,Female,India,West Bengal,Kolkata,Teacher,Middle,Intermediate,Intermediate,SQL,1.84,Online Learning,Hard,90,75,Promoted
Student_4465,15,Female,India,Delhi,New Delhi,Business,High,Beginner,Basic,SQL,4.29,Tutor,Medium,96,79,Promoted
Student_4466,11,Male,India,Delhi,New Delhi,Government Job,Middle,Beginner,Basic,Python,3.77,Tutor,Easy,105,82,Promoted
Student_4467,12,Female,India,West Bengal,Kolkata,Teacher,Low,Beginner,Advanced,Python,4.84,Book,Easy,109,84,Promoted
Student_4468,11,Female,India,Karnataka,Hubli,Business,Low,Advanced,Basic,JavaScript,4.62,PDF,Hard,137,95,Promoted
Student_4469,15,Male,India,Maharashtra,Pune,Government Job,High,Intermediate,Advanced,SQL,4.06,Book,Hard,82,73,Skipped
Student_4470,12,Female,India,Delhi,Karol Bagh,Doctor,Middle,Advanced,Basic,SQL,3.46,Online Learning,Medium,149,100,Promoted
Student_4471,11,Male,India,Maharashtra,Pune,Engineer,Middle,Advanced,Advanced,Python,4.23,Book,Easy,137,90,Promoted
Student_4472,8,Male,India,West Bengal,Kolkata,Other,Middle,Beginner,Advanced,Java,3.07,Book,Medium,83,70,Skipped
Student_4473,14,Female,India,Karnataka,Mysore,Government Job,Low,Advanced,Advanced,JavaScript,3.14,PDF,Easy,83,67,Skipped
Student_4474,7,Female,India,West Bengal,Durgapur,Teacher,Low,Advanced,Intermediate,Java,3.44,PDF,Hard,124,87,Promoted
Student_4475,9,Male,India,West Bengal,Kolkata,Other,Low,Advanced,Basic,SQL,2.68,Tutor,Easy,89,70,Skipped
Student_4476,6,Male,India,Tamil Nadu,Coimbatore,Other,Low,Intermediate,Basic,Python,7.17,PDF,Easy,116,97,Promoted
Student_4477,16,Male,India,Karnataka,Mysore,Teacher,High,Advanced,Intermediate,C++,2.27,College,Hard,149,94,Promoted
Student_4478,12,Female,India,Tamil Nadu,Chennai,Teacher,Low,Advanced,Basic,JavaScript,3.66,Online Learning,Hard,125,92,Promoted
Student_4479,16,Male,India,West Bengal,Howrah,Teacher,Middle,Advanced,Intermediate,JavaScript,4.17,Tutor,Medium,121,82,Promoted
Student_4480,15,Female,India,Maharashtra,Nagpur,Government Job,Middle,Intermediate,Basic,Java,4.48,PDF,Medium,127,100,Promoted
Student_4481,6,Female,India,West Bengal,Durgapur,Other,Middle,Intermediate,Advanced,C++,6.08,PDF,Easy,107,92,Promoted
Student_4482,13,Female,India,Delhi,Dwarka,Doctor,Low,Advanced,Advanced,Java,5.55,College,Hard,98,87,Promoted
Student_4483,10,Male,India,Tamil Nadu,Madurai,Business,High,Advanced,Basic,Java,3.85,Book,Medium,92,80,Promoted
Student_4484,9,Male,India,Karnataka,Mysore,Other,High,Advanced,Advanced,SQL,4.34,Online Learning,Hard,85,70,Skipped
Student_4485,7,Female,India,Delhi,New Delhi,Other,Low,Beginner,Advanced,Python,3.54,Tutor,Hard,82,79,Promoted
Student_4486,9,Female,India,West Bengal,Howrah,Other,High,Intermediate,Intermediate,Java,5.06,College,Easy,158,98,Promoted
Student_4487,13,Male,India,Maharashtra,Mumbai,Doctor,High,Advanced,Advanced,Java,4.7,College,Hard,125,93,Promoted
Student_4488,9,Male,India,Karnataka,Hubli,Engineer,Low,Beginner,Basic,Python,6.27,PDF,Medium,158,100,Promoted
Student_4489,9,Female,India,Delhi,Dwarka,Doctor,High,Intermediate,Advanced,Python,5.27,Book,Easy,106,86,Promoted
Student_4490,12,Female,India,Maharashtra,Mumbai,Business,Low,Advanced,Advanced,SQL,9.12,Tutor,Medium,150,100,Promoted
Student_4491,9,Male,India,Tamil Nadu,Coimbatore,Doctor,Middle,Beginner,Basic,C++,4.36,Book,Medium,151,94,Promoted
Student_4492,6,Female,India,Maharashtra,Pune,Engineer,Low,Intermediate,Advanced,Python,8.45,College,Easy,119,100,Promoted
Student_4493,7,Male,India,Delhi,Dwarka,Business,Low,Advanced,Basic,Java,5.21,Tutor,Medium,104,91,Promoted
Student_4494,6,Female,India,Maharashtra,Nagpur,Business,High,Beginner,Basic,Python,4.49,PDF,Easy,100,87,Promoted
Student_4495,6,Male,India,Delhi,New Delhi,Teacher,Low,Advanced,Intermediate,SQL,2.49,Book,Medium,99,83,Promoted
Student_4496,9,Male,India,Delhi,Dwarka,Business,Low,Beginner,Basic,Python,3.87,PDF,Hard,155,91,Promoted
Student_4497,17,Male,India,Karnataka,Hubli,Doctor,Middle,Beginner,Intermediate,C++,3.26,Tutor,Medium,106,76,Promoted
Student_4498,17,Male,India,Delhi,Karol Bagh,Engineer,High,Advanced,Basic,JavaScript,3.26,College,Easy,139,88,Promoted
Student_4499,7,Male,India,Karnataka,Bangalore,Business,Middle,Intermediate,Basic,C++,2.73,Book,Hard,123,75,Promoted
Student_4500,11,Male,India,Karnataka,Hubli,Teacher,Middle,Beginner,Basic,C++,4.39,Book,Hard,87,92,Promoted
Student_4501,9,Male,India,Delhi,Karol Bagh,Other,Low,Intermediate,Advanced,Java,4.05,College,Hard,108,92,Promoted
Student_4502,13,Female,India,Delhi,New Delhi,Other,High,Beginner,Basic,Java,5.69,Online Learning,Hard,111,82,Promoted
Student_4503,12,Female,India,Delhi,Dwarka,Business,Low,Beginner,Basic,JavaScript,6.61,Online Learning,Easy,120,97,Promoted
Student_4504,16,Male,India,Maharashtra,Pune,Business,Middle,Intermediate,Intermediate,SQL,4.5,PDF,Medium,127,91,Promoted
Student_4505,6,Male,India,Tamil Nadu,Chennai,Other,Middle,Advanced,Intermediate,Java,3.38,College,Medium,96,74,Skipped
Student_4506,11,Male,India,Maharashtra,Mumbai,Other,Middle,Beginner,Basic,Python,4.81,College,Medium,113,87,Promoted
Student_4507,17,Male,India,Delhi,New Delhi,Business,Middle,Advanced,Advanced,Python,4.87,Tutor,Medium,120,94,Promoted
Student_4508,17,Male,India,Karnataka,Bangalore,Other,Middle,Beginner,Basic,C++,7.5,Online Learning,Easy,81,88,Promoted
Student_4509,7,Female,India,Karnataka,Hubli,Engineer,Low,Intermediate,Intermediate,JavaScript,4.42,Book,Hard,158,100,Promoted
Student_4510,13,Male,India,Delhi,New Delhi,Business,Middle,Advanced,Basic,JavaScript,4.22,College,Hard,124,91,Promoted
Student_4511,16,Female,India,Delhi,Karol Bagh,Other,High,Intermediate,Advanced,JavaScript,5.17,Tutor,Medium,81,80,Promoted
Student_4512,14,Male,India,Karnataka,Hubli,Government Job,High,Advanced,Basic,Java,2.99,PDF,Easy,101,84,Promoted
Student_4513,11,Male,India,Maharashtra,Nagpur,Other,Low,Beginner,Basic,Java,4.51,PDF,Medium,125,100,Promoted
Student_4514,10,Male,India,Maharashtra,Pune,Engineer,Middle,Beginner,Advanced,JavaScript,2.5,Tutor,Hard,99,75,Promoted
Student_4515,11,Male,India,Karnataka,Hubli,Teacher,Middle,Intermediate,Intermediate,Python,3.42,Online Learning,Easy,139,82,Promoted
Student_4516,14,Female,India,Delhi,Dwarka,Other,Middle,Intermediate,Intermediate,C++,2.49,College,Medium,128,84,Promoted
Student_4517,9,Female,India,Karnataka,Bangalore,Business,High,Intermediate,Advanced,SQL,2.58,PDF,Hard,95,72,Skipped
Student_4518,13,Female,India,Tamil Nadu,Madurai,Government Job,High,Advanced,Advanced,JavaScript,5.15,Tutor,Hard,118,93,Promoted
Student_4519,9,Female,India,Delhi,Karol Bagh,Doctor,High,Beginner,Advanced,C++,3.36,College,Hard,94,83,Promoted
Student_4520,13,Female,India,West Bengal,Howrah,Government Job,High,Advanced,Intermediate,JavaScript,3.49,Tutor,Medium,135,92,Promoted
Student_4521,14,Male,India,Karnataka,Hubli,Government Job,Low,Beginner,Advanced,Python,3.96,PDF,Easy,106,84,Promoted
Student_4522,12,Female,India,Tamil Nadu,Chennai,Business,Low,Advanced,Advanced,Java,4.65,Book,Hard,140,93,Promoted
Student_4523,13,Female,India,West Bengal,Kolkata,Government Job,Low,Advanced,Advanced,Python,4.47,PDF,Hard,94,74,Skipped
